Date,Currency,CPI
2007-12-31 00:00:00,NOK,1.628342
2008-01-31 00:00:00,NOK,1.621658
2008-02-29 00:00:00,NOK,1.629679
2008-03-31 00:00:00,NOK,1.631016
2008-04-30 00:00:00,NOK,1.629679
2008-05-31 00:00:00,NOK,1.631016
2008-06-30 00:00:00,NOK,1.633690
2008-07-31 00:00:00,NOK,1.644385
2008-08-31 00:00:00,NOK,1.645722
2008-09-30 00:00:00,NOK,1.669786
2008-10-31 00:00:00,NOK,1.676471
2008-11-30 00:00:00,NOK,1.667112
2008-12-31 00:00:00,NOK,1.663102
2009-01-31 00:00:00,NOK,1.657754
2009-02-28 00:00:00,NOK,1.671123
2009-03-31 00:00:00,NOK,1.672460
2009-04-30 00:00:00,NOK,1.676471
2009-05-31 00:00:00,NOK,1.680481
2009-06-30 00:00:00,NOK,1.689840
2009-07-31 00:00:00,NOK,1.680481
2009-08-31 00:00:00,NOK,1.676471
2009-09-30 00:00:00,NOK,1.689840
2009-10-31 00:00:00,NOK,1.687166
2009-11-30 00:00:00,NOK,1.692513
2009-12-31 00:00:00,NOK,1.696524
2010-01-31 00:00:00,NOK,1.699198
2010-02-28 00:00:00,NOK,1.720588
2010-03-31 00:00:00,NOK,1.728610
2010-04-30 00:00:00,NOK,1.732620
2010-05-31 00:00:00,NOK,1.723262
2010-06-30 00:00:00,NOK,1.721925
2010-07-31 00:00:00,NOK,1.712567
2010-08-31 00:00:00,NOK,1.708556
2010-09-30 00:00:00,NOK,1.719251
2010-10-31 00:00:00,NOK,1.720588
2010-11-30 00:00:00,NOK,1.724599
2010-12-31 00:00:00,NOK,1.743316
2011-01-31 00:00:00,NOK,1.733957
2011-02-28 00:00:00,NOK,1.740642
2011-03-31 00:00:00,NOK,1.745989
2011-04-30 00:00:00,NOK,1.755348
2011-05-31 00:00:00,NOK,1.751337
2011-06-30 00:00:00,NOK,1.744652
2011-07-31 00:00:00,NOK,1.740642
2011-08-31 00:00:00,NOK,1.729947
2011-09-30 00:00:00,NOK,1.745989
2011-10-31 00:00:00,NOK,1.744652
2011-11-30 00:00:00,NOK,1.744652
2011-12-31 00:00:00,NOK,1.745989
2012-01-31 00:00:00,NOK,1.743316
2012-02-29 00:00:00,NOK,1.760695
2012-03-31 00:00:00,NOK,1.759358
2012-04-30 00:00:00,NOK,1.760695
2012-05-31 00:00:00,NOK,1.760695
2012-06-30 00:00:00,NOK,1.752674
2012-07-31 00:00:00,NOK,1.744652
2012-08-31 00:00:00,NOK,1.737968
2012-09-30 00:00:00,NOK,1.754011
2012-10-31 00:00:00,NOK,1.763369
2012-11-30 00:00:00,NOK,1.763369
2012-12-31 00:00:00,NOK,1.763369
1988-01-31 00:00:00,NZD,1.000000
1988-02-29 00:00:00,NZD,1.000000
1988-03-31 00:00:00,NZD,1.017713
1988-04-30 00:00:00,NZD,1.017713
1988-05-31 00:00:00,NZD,1.017713
1988-06-30 00:00:00,NZD,1.025765
1988-07-31 00:00:00,NZD,1.025765
1988-08-31 00:00:00,NZD,1.025765
1988-09-30 00:00:00,NZD,1.035427
1988-10-31 00:00:00,NZD,1.035427
1988-11-30 00:00:00,NZD,1.035427
1988-12-31 00:00:00,NZD,1.046699
1989-01-31 00:00:00,NZD,1.046699
1989-02-28 00:00:00,NZD,1.046699
1989-03-31 00:00:00,NZD,1.059581
1989-04-30 00:00:00,NZD,1.059581
1989-05-31 00:00:00,NZD,1.059581
1989-06-30 00:00:00,NZD,1.070853
1989-07-31 00:00:00,NZD,1.070853
1989-08-31 00:00:00,NZD,1.070853
1989-09-30 00:00:00,NZD,1.109501
1989-10-31 00:00:00,NZD,1.109501
1989-11-30 00:00:00,NZD,1.109501
1989-12-31 00:00:00,NZD,1.122383
1990-01-31 00:00:00,NZD,1.122383
1990-02-28 00:00:00,NZD,1.122383
1990-03-31 00:00:00,NZD,1.133655
1990-04-30 00:00:00,NZD,1.133655
1990-05-31 00:00:00,NZD,1.133655
1990-06-30 00:00:00,NZD,1.152979
1990-07-31 00:00:00,NZD,1.152979
1990-08-31 00:00:00,NZD,1.152979
1990-09-30 00:00:00,NZD,1.164251
1990-10-31 00:00:00,NZD,1.164251
1990-11-30 00:00:00,NZD,1.164251
1990-12-31 00:00:00,NZD,1.177134
1991-01-31 00:00:00,NZD,1.177134
1991-02-28 00:00:00,NZD,1.177134
1991-03-31 00:00:00,NZD,1.185185
1991-04-30 00:00:00,NZD,1.185185
1991-05-31 00:00:00,NZD,1.185185
1991-06-30 00:00:00,NZD,1.185185
1991-07-31 00:00:00,NZD,1.185185
1991-08-31 00:00:00,NZD,1.185185
1991-09-30 00:00:00,NZD,1.190016
1991-10-31 00:00:00,NZD,1.190016
1991-11-30 00:00:00,NZD,1.190016
1991-12-31 00:00:00,NZD,1.188406
1992-01-31 00:00:00,NZD,1.188406
1992-02-29 00:00:00,NZD,1.188406
1992-03-31 00:00:00,NZD,1.193237
1992-04-30 00:00:00,NZD,1.193237
1992-05-31 00:00:00,NZD,1.193237
1992-06-30 00:00:00,NZD,1.196457
1992-07-31 00:00:00,NZD,1.196457
1992-08-31 00:00:00,NZD,1.196457
1992-09-30 00:00:00,NZD,1.201288
1992-10-31 00:00:00,NZD,1.201288
1992-11-30 00:00:00,NZD,1.201288
1992-12-31 00:00:00,NZD,1.204509
1993-01-31 00:00:00,NZD,1.204509
1993-02-28 00:00:00,NZD,1.204509
1993-03-31 00:00:00,NZD,1.206119
1993-04-30 00:00:00,NZD,1.206119
1993-05-31 00:00:00,NZD,1.206119
1993-06-30 00:00:00,NZD,1.212560
1993-07-31 00:00:00,NZD,1.212560
1993-08-31 00:00:00,NZD,1.212560
1993-09-30 00:00:00,NZD,1.219002
1993-10-31 00:00:00,NZD,1.219002
1993-11-30 00:00:00,NZD,1.219002
1993-12-31 00:00:00,NZD,1.220612
1994-01-31 00:00:00,NZD,1.220612
1994-02-28 00:00:00,NZD,1.220612
1994-03-31 00:00:00,NZD,1.220612
1994-04-30 00:00:00,NZD,1.220612
1994-05-31 00:00:00,NZD,1.220612
1994-06-30 00:00:00,NZD,1.225443
1994-07-31 00:00:00,NZD,1.225443
1994-08-31 00:00:00,NZD,1.225443
1994-09-30 00:00:00,NZD,1.241546
1994-10-31 00:00:00,NZD,1.241546
1994-11-30 00:00:00,NZD,1.241546
1994-12-31 00:00:00,NZD,1.256039
1995-01-31 00:00:00,NZD,1.256039
1995-02-28 00:00:00,NZD,1.256039
1995-03-31 00:00:00,NZD,1.270531
1995-04-30 00:00:00,NZD,1.270531
1995-05-31 00:00:00,NZD,1.270531
1995-06-30 00:00:00,NZD,1.281804
1995-07-31 00:00:00,NZD,1.281804
1995-08-31 00:00:00,NZD,1.281804
1995-09-30 00:00:00,NZD,1.285024
1995-10-31 00:00:00,NZD,1.285024
1995-11-30 00:00:00,NZD,1.285024
1995-12-31 00:00:00,NZD,1.291465
1996-01-31 00:00:00,NZD,1.291465
1996-02-29 00:00:00,NZD,1.291465
1996-03-31 00:00:00,NZD,1.297907
1996-04-30 00:00:00,NZD,1.297907
1996-05-31 00:00:00,NZD,1.297907
1996-06-30 00:00:00,NZD,1.307568
1996-07-31 00:00:00,NZD,1.307568
1996-08-31 00:00:00,NZD,1.307568
1996-09-30 00:00:00,NZD,1.315620
1996-10-31 00:00:00,NZD,1.315620
1996-11-30 00:00:00,NZD,1.315620
1996-12-31 00:00:00,NZD,1.325282
1997-01-31 00:00:00,NZD,1.325282
1997-02-28 00:00:00,NZD,1.325282
1997-03-31 00:00:00,NZD,1.322061
1997-04-30 00:00:00,NZD,1.322061
1997-05-31 00:00:00,NZD,1.322061
1997-06-30 00:00:00,NZD,1.322061
1997-07-31 00:00:00,NZD,1.322061
1997-08-31 00:00:00,NZD,1.322061
1997-09-30 00:00:00,NZD,1.328502
1997-10-31 00:00:00,NZD,1.328502
1997-11-30 00:00:00,NZD,1.328502
1997-12-31 00:00:00,NZD,1.336554
1998-01-31 00:00:00,NZD,1.336554
1998-02-28 00:00:00,NZD,1.336554
1998-03-31 00:00:00,NZD,1.338164
1998-04-30 00:00:00,NZD,1.338164
1998-05-31 00:00:00,NZD,1.338164
1998-06-30 00:00:00,NZD,1.344605
1998-07-31 00:00:00,NZD,1.344605
1998-08-31 00:00:00,NZD,1.344605
1998-09-30 00:00:00,NZD,1.352657
1998-10-31 00:00:00,NZD,1.352657
1998-11-30 00:00:00,NZD,1.352657
1998-12-31 00:00:00,NZD,1.341385
1999-01-31 00:00:00,NZD,1.341385
1999-02-28 00:00:00,NZD,1.341385
1999-03-31 00:00:00,NZD,1.336554
1999-04-30 00:00:00,NZD,1.336554
1999-05-31 00:00:00,NZD,1.336554
1999-06-30 00:00:00,NZD,1.339775
1999-07-31 00:00:00,NZD,1.339775
1999-08-31 00:00:00,NZD,1.339775
1999-09-30 00:00:00,NZD,1.344605
1999-10-31 00:00:00,NZD,1.344605
1999-11-30 00:00:00,NZD,1.344605
1999-12-31 00:00:00,NZD,1.347826
2000-01-31 00:00:00,NZD,1.347826
2000-02-29 00:00:00,NZD,1.347826
2000-03-31 00:00:00,NZD,1.357488
2000-04-30 00:00:00,NZD,1.357488
2000-05-31 00:00:00,NZD,1.357488
2000-06-30 00:00:00,NZD,1.367150
2000-07-31 00:00:00,NZD,1.367150
2000-08-31 00:00:00,NZD,1.367150
2000-09-30 00:00:00,NZD,1.384863
2000-10-31 00:00:00,NZD,1.384863
2000-11-30 00:00:00,NZD,1.384863
2000-12-31 00:00:00,NZD,1.400966
2001-01-31 00:00:00,NZD,1.400966
2001-02-28 00:00:00,NZD,1.400966
2001-03-31 00:00:00,NZD,1.399356
2001-04-30 00:00:00,NZD,1.399356
2001-05-31 00:00:00,NZD,1.399356
2001-06-30 00:00:00,NZD,1.410628
2001-07-31 00:00:00,NZD,1.410628
2001-08-31 00:00:00,NZD,1.410628
2001-09-30 00:00:00,NZD,1.418680
2001-10-31 00:00:00,NZD,1.418680
2001-11-30 00:00:00,NZD,1.418680
2001-12-31 00:00:00,NZD,1.426731
2002-01-31 00:00:00,NZD,1.426731
2002-02-28 00:00:00,NZD,1.426731
2002-03-31 00:00:00,NZD,1.434783
2002-04-30 00:00:00,NZD,1.434783
2002-05-31 00:00:00,NZD,1.434783
2002-06-30 00:00:00,NZD,1.449275
2002-07-31 00:00:00,NZD,1.449275
2002-08-31 00:00:00,NZD,1.449275
2002-09-30 00:00:00,NZD,1.455717
2002-10-31 00:00:00,NZD,1.455717
2002-11-30 00:00:00,NZD,1.455717
2002-12-31 00:00:00,NZD,1.465378
2003-01-31 00:00:00,NZD,1.465378
2003-02-28 00:00:00,NZD,1.465378
2003-03-31 00:00:00,NZD,1.470209
2003-04-30 00:00:00,NZD,1.470209
2003-05-31 00:00:00,NZD,1.470209
2003-06-30 00:00:00,NZD,1.470209
2003-07-31 00:00:00,NZD,1.470209
2003-08-31 00:00:00,NZD,1.470209
2003-09-30 00:00:00,NZD,1.478261
2003-10-31 00:00:00,NZD,1.478261
2003-11-30 00:00:00,NZD,1.478261
2003-12-31 00:00:00,NZD,1.487923
2004-01-31 00:00:00,NZD,1.487923
2004-02-29 00:00:00,NZD,1.487923
2004-03-31 00:00:00,NZD,1.494364
2004-04-30 00:00:00,NZD,1.494364
2004-05-31 00:00:00,NZD,1.494364
2004-06-30 00:00:00,NZD,1.505636
2004-07-31 00:00:00,NZD,1.505636
2004-08-31 00:00:00,NZD,1.505636
2004-09-30 00:00:00,NZD,1.515298
2004-10-31 00:00:00,NZD,1.515298
2004-11-30 00:00:00,NZD,1.515298
2004-12-31 00:00:00,NZD,1.528180
2005-01-31 00:00:00,NZD,1.528180
2005-02-28 00:00:00,NZD,1.528180
2005-03-31 00:00:00,NZD,1.534622
2005-04-30 00:00:00,NZD,1.534622
2005-05-31 00:00:00,NZD,1.534622
2005-06-30 00:00:00,NZD,1.549114
2005-07-31 00:00:00,NZD,1.549114
2005-08-31 00:00:00,NZD,1.549114
2005-09-30 00:00:00,NZD,1.566828
2005-10-31 00:00:00,NZD,1.566828
2005-11-30 00:00:00,NZD,1.566828
2005-12-31 00:00:00,NZD,1.576490
2006-01-31 00:00:00,NZD,1.576490
2006-02-28 00:00:00,NZD,1.576490
2006-03-31 00:00:00,NZD,1.586151
2006-04-30 00:00:00,NZD,1.586151
2006-05-31 00:00:00,NZD,1.586151
2006-06-30 00:00:00,NZD,1.610306
2006-07-31 00:00:00,NZD,1.610306
2006-08-31 00:00:00,NZD,1.610306
2006-09-30 00:00:00,NZD,1.621578
2006-10-31 00:00:00,NZD,1.621578
2006-11-30 00:00:00,NZD,1.621578
2006-12-31 00:00:00,NZD,1.618357
2007-01-31 00:00:00,NZD,1.618357
2007-02-28 00:00:00,NZD,1.618357
2007-03-31 00:00:00,NZD,1.626409
2007-04-30 00:00:00,NZD,1.626409
2007-05-31 00:00:00,NZD,1.626409
2007-06-30 00:00:00,NZD,1.642512
2007-07-31 00:00:00,NZD,1.642512
2007-08-31 00:00:00,NZD,1.642512
2007-09-30 00:00:00,NZD,1.650564
2007-10-31 00:00:00,NZD,1.650564
2007-11-30 00:00:00,NZD,1.650564
2007-12-31 00:00:00,NZD,1.669887
2008-01-31 00:00:00,NZD,1.669887
2008-02-29 00:00:00,NZD,1.669887
2008-03-31 00:00:00,NZD,1.681159
2008-04-30 00:00:00,NZD,1.681159
2008-05-31 00:00:00,NZD,1.681159
2008-06-30 00:00:00,NZD,1.708535
2008-07-31 00:00:00,NZD,1.708535
2008-08-31 00:00:00,NZD,1.708535
2008-09-30 00:00:00,NZD,1.734300
2008-10-31 00:00:00,NZD,1.734300
2008-11-30 00:00:00,NZD,1.734300
2008-12-31 00:00:00,NZD,1.726248
2009-01-31 00:00:00,NZD,1.726248
2009-02-28 00:00:00,NZD,1.726248
2009-03-31 00:00:00,NZD,1.731079
2009-04-30 00:00:00,NZD,1.731079
2009-05-31 00:00:00,NZD,1.731079
2009-06-30 00:00:00,NZD,1.740741
2009-07-31 00:00:00,NZD,1.740741
2009-08-31 00:00:00,NZD,1.740741
2009-09-30 00:00:00,NZD,1.763285
2009-10-31 00:00:00,NZD,1.763285
2009-11-30 00:00:00,NZD,1.763285
2009-12-31 00:00:00,NZD,1.760064
2010-01-31 00:00:00,NZD,1.760064
2010-02-28 00:00:00,NZD,1.760064
2010-03-31 00:00:00,NZD,1.766506
2010-04-30 00:00:00,NZD,1.766506
2010-05-31 00:00:00,NZD,1.766506
2010-06-30 00:00:00,NZD,1.769726
2010-07-31 00:00:00,NZD,1.769726
2010-08-31 00:00:00,NZD,1.769726
2010-09-30 00:00:00,NZD,1.789050
2010-10-31 00:00:00,NZD,1.789050
2010-11-30 00:00:00,NZD,1.789050
2010-12-31 00:00:00,NZD,1.830918
2011-01-31 00:00:00,NZD,1.830918
2011-02-28 00:00:00,NZD,1.830918
2011-03-31 00:00:00,NZD,1.845411
2011-04-30 00:00:00,NZD,1.845411
2011-05-31 00:00:00,NZD,1.845411
2011-06-30 00:00:00,NZD,1.863124
2011-07-31 00:00:00,NZD,1.863124
2011-08-31 00:00:00,NZD,1.863124
2011-09-30 00:00:00,NZD,1.871176
2011-10-31 00:00:00,NZD,1.871176
2011-11-30 00:00:00,NZD,1.871176
2011-12-31 00:00:00,NZD,1.864734
2012-01-31 00:00:00,NZD,1.864734
2012-02-29 00:00:00,NZD,1.864734
2012-03-31 00:00:00,NZD,1.874396
2012-04-30 00:00:00,NZD,1.874396
2012-05-31 00:00:00,NZD,1.874396
2012-06-30 00:00:00,NZD,1.880837
2012-07-31 00:00:00,NZD,1.880837
2012-08-31 00:00:00,NZD,1.880837
2012-09-30 00:00:00,NZD,1.885668
2012-10-31 00:00:00,NZD,1.885668
2012-11-30 00:00:00,NZD,1.885668
2012-12-31 00:00:00,NZD,1.885668
1988-01-31 00:00:00,SEK,1.000000
1988-02-29 00:00:00,SEK,1.007576
1988-03-31 00:00:00,SEK,1.012238
1988-04-30 00:00:00,SEK,1.020979
1988-05-31 00:00:00,SEK,1.024476
1988-06-30 00:00:00,SEK,1.027389
1988-07-31 00:00:00,SEK,1.032051
1988-08-31 00:00:00,SEK,1.034382
1988-09-30 00:00:00,SEK,1.041958
1988-10-31 00:00:00,SEK,1.050117
1988-11-30 00:00:00,SEK,1.051865
1988-12-31 00:00:00,SEK,1.054196
1989-01-31 00:00:00,SEK,1.066434
1989-02-28 00:00:00,SEK,1.072261
1989-03-31 00:00:00,SEK,1.076340
1989-04-30 00:00:00,SEK,1.086830
1989-05-31 00:00:00,SEK,1.091492
1989-06-30 00:00:00,SEK,1.094988
1989-07-31 00:00:00,SEK,1.094988
1989-08-31 00:00:00,SEK,1.099650
1989-09-30 00:00:00,SEK,1.108392
1989-10-31 00:00:00,SEK,1.117716
1989-11-30 00:00:00,SEK,1.120047
1989-12-31 00:00:00,SEK,1.123543
1990-01-31 00:00:00,SEK,1.159674
1990-02-28 00:00:00,SEK,1.164918
1990-03-31 00:00:00,SEK,1.196970
1990-04-30 00:00:00,SEK,1.195804
1990-05-31 00:00:00,SEK,1.202797
1990-06-30 00:00:00,SEK,1.201632
1990-07-31 00:00:00,SEK,1.213287
1990-08-31 00:00:00,SEK,1.221445
1990-09-30 00:00:00,SEK,1.235431
1990-10-31 00:00:00,SEK,1.243590
1990-11-30 00:00:00,SEK,1.247669
1990-12-31 00:00:00,SEK,1.246503
1991-01-31 00:00:00,SEK,1.275641
1991-02-28 00:00:00,SEK,1.311189
1991-03-31 00:00:00,SEK,1.315851
1991-04-30 00:00:00,SEK,1.323427
1991-05-31 00:00:00,SEK,1.324592
1991-06-30 00:00:00,SEK,1.322844
1991-07-31 00:00:00,SEK,1.323427
1991-08-31 00:00:00,SEK,1.321096
1991-09-30 00:00:00,SEK,1.335664
1991-10-31 00:00:00,SEK,1.340909
1991-11-30 00:00:00,SEK,1.346737
1991-12-31 00:00:00,SEK,1.344988
1992-01-31 00:00:00,SEK,1.341492
1992-02-29 00:00:00,SEK,1.342075
1992-03-31 00:00:00,SEK,1.347902
1992-04-30 00:00:00,SEK,1.351399
1992-05-31 00:00:00,SEK,1.351981
1992-06-30 00:00:00,SEK,1.349068
1992-07-31 00:00:00,SEK,1.347319
1992-08-31 00:00:00,SEK,1.347902
1992-09-30 00:00:00,SEK,1.367133
1992-10-31 00:00:00,SEK,1.370047
1992-11-30 00:00:00,SEK,1.363636
1992-12-31 00:00:00,SEK,1.368881
1993-01-31 00:00:00,SEK,1.404429
1993-02-28 00:00:00,SEK,1.407925
1993-03-31 00:00:00,SEK,1.414336
1993-04-30 00:00:00,SEK,1.420163
1993-05-31 00:00:00,SEK,1.416667
1993-06-30 00:00:00,SEK,1.412005
1993-07-31 00:00:00,SEK,1.409674
1993-08-31 00:00:00,SEK,1.412005
1993-09-30 00:00:00,SEK,1.424825
1993-10-31 00:00:00,SEK,1.428904
1993-11-30 00:00:00,SEK,1.429487
1993-12-31 00:00:00,SEK,1.423660
1994-01-31 00:00:00,SEK,1.428322
1994-02-28 00:00:00,SEK,1.432984
1994-03-31 00:00:00,SEK,1.438228
1994-04-30 00:00:00,SEK,1.444056
1994-05-31 00:00:00,SEK,1.446970
1994-06-30 00:00:00,SEK,1.447552
1994-07-31 00:00:00,SEK,1.447552
1994-08-31 00:00:00,SEK,1.448135
1994-09-30 00:00:00,SEK,1.460956
1994-10-31 00:00:00,SEK,1.462704
1994-11-30 00:00:00,SEK,1.461538
1994-12-31 00:00:00,SEK,1.459207
1995-01-31 00:00:00,SEK,1.464452
1995-02-28 00:00:00,SEK,1.470280
1995-03-31 00:00:00,SEK,1.476107
1995-04-30 00:00:00,SEK,1.486014
1995-05-31 00:00:00,SEK,1.487762
1995-06-30 00:00:00,SEK,1.486597
1995-07-31 00:00:00,SEK,1.484848
1995-08-31 00:00:00,SEK,1.483100
1995-09-30 00:00:00,SEK,1.493007
1995-10-31 00:00:00,SEK,1.497086
1995-11-30 00:00:00,SEK,1.496503
1995-12-31 00:00:00,SEK,1.491841
1996-01-31 00:00:00,SEK,1.489510
1996-02-29 00:00:00,SEK,1.490676
1996-03-31 00:00:00,SEK,1.497669
1996-04-30 00:00:00,SEK,1.501166
1996-05-31 00:00:00,SEK,1.499417
1996-06-30 00:00:00,SEK,1.493590
1996-07-31 00:00:00,SEK,1.490093
1996-08-31 00:00:00,SEK,1.483100
1996-09-30 00:00:00,SEK,1.491841
1996-10-31 00:00:00,SEK,1.491259
1996-11-30 00:00:00,SEK,1.487762
1996-12-31 00:00:00,SEK,1.485431
1997-01-31 00:00:00,SEK,1.483683
1997-02-28 00:00:00,SEK,1.481352
1997-03-31 00:00:00,SEK,1.487179
1997-04-30 00:00:00,SEK,1.497669
1997-05-31 00:00:00,SEK,1.497669
1997-06-30 00:00:00,SEK,1.500000
1997-07-31 00:00:00,SEK,1.499417
1997-08-31 00:00:00,SEK,1.500000
1997-09-30 00:00:00,SEK,1.513986
1997-10-31 00:00:00,SEK,1.512821
1997-11-30 00:00:00,SEK,1.510490
1997-12-31 00:00:00,SEK,1.509907
1998-01-31 00:00:00,SEK,1.497086
1998-02-28 00:00:00,SEK,1.495338
1998-03-31 00:00:00,SEK,1.497669
1998-04-30 00:00:00,SEK,1.501748
1998-05-31 00:00:00,SEK,1.504079
1998-06-30 00:00:00,SEK,1.501166
1998-07-31 00:00:00,SEK,1.497669
1998-08-31 00:00:00,SEK,1.490093
1998-09-30 00:00:00,SEK,1.496503
1998-10-31 00:00:00,SEK,1.499417
1998-11-30 00:00:00,SEK,1.495921
1998-12-31 00:00:00,SEK,1.493007
1999-01-31 00:00:00,SEK,1.493007
1999-02-28 00:00:00,SEK,1.493590
1999-03-31 00:00:00,SEK,1.499417
1999-04-30 00:00:00,SEK,1.502914
1999-05-31 00:00:00,SEK,1.505245
1999-06-30 00:00:00,SEK,1.507576
1999-07-31 00:00:00,SEK,1.501166
1999-08-31 00:00:00,SEK,1.501166
1999-09-30 00:00:00,SEK,1.511655
1999-10-31 00:00:00,SEK,1.513403
1999-11-30 00:00:00,SEK,1.509324
1999-12-31 00:00:00,SEK,1.512821
2000-01-31 00:00:00,SEK,1.500583
2000-02-29 00:00:00,SEK,1.507576
2000-03-31 00:00:00,SEK,1.514569
2000-04-30 00:00:00,SEK,1.515152
2000-05-31 00:00:00,SEK,1.522727
2000-06-30 00:00:00,SEK,1.522145
2000-07-31 00:00:00,SEK,1.515152
2000-08-31 00:00:00,SEK,1.516317
2000-09-30 00:00:00,SEK,1.526807
2000-10-31 00:00:00,SEK,1.530303
2000-11-30 00:00:00,SEK,1.530886
2000-12-31 00:00:00,SEK,1.529720
2001-01-31 00:00:00,SEK,1.525058
2001-02-28 00:00:00,SEK,1.530303
2001-03-31 00:00:00,SEK,1.541958
2001-04-30 00:00:00,SEK,1.555361
2001-05-31 00:00:00,SEK,1.565851
2001-06-30 00:00:00,SEK,1.563520
2001-07-31 00:00:00,SEK,1.555361
2001-08-31 00:00:00,SEK,1.559441
2001-09-30 00:00:00,SEK,1.572844
2001-10-31 00:00:00,SEK,1.568182
2001-11-30 00:00:00,SEK,1.568765
2001-12-31 00:00:00,SEK,1.570513
2002-01-31 00:00:00,SEK,1.566434
2002-02-28 00:00:00,SEK,1.569930
2002-03-31 00:00:00,SEK,1.583916
2002-04-30 00:00:00,SEK,1.590326
2002-05-31 00:00:00,SEK,1.594406
2002-06-30 00:00:00,SEK,1.592075
2002-07-31 00:00:00,SEK,1.586830
2002-08-31 00:00:00,SEK,1.587413
2002-09-30 00:00:00,SEK,1.599650
2002-10-31 00:00:00,SEK,1.604895
2002-11-30 00:00:00,SEK,1.600816
2002-12-31 00:00:00,SEK,1.603147
2003-01-31 00:00:00,SEK,1.608392
2003-02-28 00:00:00,SEK,1.622378
2003-03-31 00:00:00,SEK,1.630536
2003-04-30 00:00:00,SEK,1.624709
2003-05-31 00:00:00,SEK,1.622960
2003-06-30 00:00:00,SEK,1.618298
2003-07-31 00:00:00,SEK,1.613054
2003-08-31 00:00:00,SEK,1.612471
2003-09-30 00:00:00,SEK,1.624126
2003-10-31 00:00:00,SEK,1.625291
2003-11-30 00:00:00,SEK,1.621795
2003-12-31 00:00:00,SEK,1.623543
2004-01-31 00:00:00,SEK,1.620047
2004-02-29 00:00:00,SEK,1.615967
2004-03-31 00:00:00,SEK,1.628205
2004-04-30 00:00:00,SEK,1.628205
2004-05-31 00:00:00,SEK,1.632284
2004-06-30 00:00:00,SEK,1.625291
2004-07-31 00:00:00,SEK,1.622960
2004-08-31 00:00:00,SEK,1.621212
2004-09-30 00:00:00,SEK,1.632867
2004-10-31 00:00:00,SEK,1.637529
2004-11-30 00:00:00,SEK,1.628205
2004-12-31 00:00:00,SEK,1.628205
2005-01-31 00:00:00,SEK,1.619464
2005-02-28 00:00:00,SEK,1.627040
2005-03-31 00:00:00,SEK,1.630536
2005-04-30 00:00:00,SEK,1.632867
2005-05-31 00:00:00,SEK,1.633450
2005-06-30 00:00:00,SEK,1.634033
2005-07-31 00:00:00,SEK,1.628205
2005-08-31 00:00:00,SEK,1.631119
2005-09-30 00:00:00,SEK,1.642774
2005-10-31 00:00:00,SEK,1.645688
2005-11-30 00:00:00,SEK,1.641608
2005-12-31 00:00:00,SEK,1.642191
2006-01-31 00:00:00,SEK,1.629312
2006-02-28 00:00:00,SEK,1.636946
2006-03-31 00:00:00,SEK,1.648543
2006-04-30 00:00:00,SEK,1.656876
2006-05-31 00:00:00,SEK,1.659441
2006-06-30 00:00:00,SEK,1.658974
2006-07-31 00:00:00,SEK,1.656119
2006-08-31 00:00:00,SEK,1.657226
2006-09-30 00:00:00,SEK,1.666900
2006-10-31 00:00:00,SEK,1.667075
2006-11-30 00:00:00,SEK,1.669172
2006-12-31 00:00:00,SEK,1.669172
2007-01-31 00:00:00,SEK,1.660897
2007-02-28 00:00:00,SEK,1.669289
2007-03-31 00:00:00,SEK,1.680245
2007-04-30 00:00:00,SEK,1.688753
2007-05-31 00:00:00,SEK,1.686946
2007-06-30 00:00:00,SEK,1.689685
2007-07-31 00:00:00,SEK,1.687005
2007-08-31 00:00:00,SEK,1.686538
2007-09-30 00:00:00,SEK,1.703380
2007-10-31 00:00:00,SEK,1.712413
2007-11-30 00:00:00,SEK,1.723485
2007-12-31 00:00:00,SEK,1.726807
2008-01-31 00:00:00,SEK,1.713811
2008-02-29 00:00:00,SEK,1.720746
2008-03-31 00:00:00,SEK,1.737063
2008-04-30 00:00:00,SEK,1.746329
2008-05-31 00:00:00,SEK,1.754021
2008-06-30 00:00:00,SEK,1.762529
2008-07-31 00:00:00,SEK,1.760548
2008-08-31 00:00:00,SEK,1.759790
2008-09-30 00:00:00,SEK,1.777855
2008-10-31 00:00:00,SEK,1.780653
2008-11-30 00:00:00,SEK,1.766084
2008-12-31 00:00:00,SEK,1.742366
2009-01-31 00:00:00,SEK,1.735897
2009-02-28 00:00:00,SEK,1.736305
2009-03-31 00:00:00,SEK,1.741259
2009-04-30 00:00:00,SEK,1.743939
2009-05-31 00:00:00,SEK,1.745047
2009-06-30 00:00:00,SEK,1.749242
2009-07-31 00:00:00,SEK,1.741259
2009-08-31 00:00:00,SEK,1.744872
2009-09-30 00:00:00,SEK,1.750291
2009-10-31 00:00:00,SEK,1.754720
2009-11-30 00:00:00,SEK,1.754254
2009-12-31 00:00:00,SEK,1.758100
2010-01-31 00:00:00,SEK,1.747028
2010-02-28 00:00:00,SEK,1.757517
2010-03-31 00:00:00,SEK,1.761772
2010-04-30 00:00:00,SEK,1.762005
2010-05-31 00:00:00,SEK,1.765268
2010-06-30 00:00:00,SEK,1.765559
2010-07-31 00:00:00,SEK,1.760140
2010-08-31 00:00:00,SEK,1.760256
2010-09-30 00:00:00,SEK,1.775058
2010-10-31 00:00:00,SEK,1.780711
